date,race_no,race_name,distance_m,deadline,teiban,toban,name,age,branch,weight,kyubetsu,zenkoku_shoritsu,zenkoku_2ritsu,touchi_shoritsu,touchi_2ritsu,no_touchi_data,motor_no,motor_2ritsu,boat_no,boat_2ritsu,konsetsu,in_confidence,upset_risk,verdict,bet_shape
2026-08-06,11,予選特別A戦,1800,19:58,3,4411,沢田昭宏,40,大阪,55,A2,5.73,38.89,5.12,31.11,0,39,38.96,70,21.62,4 23,高,低,勝負,"3連単フォーメーション 1-{2,6}-{2,3,4,6}（6点）"
2026-08-06,11,予選特別A戦,1800,19:58,4,5031,渡辺空依,28,福岡,55,B1,4.78,27.71,4.73,27.27,0,84,32.91,72,31.51,115,高,低,勝負,"3連単フォーメーション 1-{2,6}-{2,3,4,6}（6点）"
2026-08-06,11,予選特別A戦,1800,19:58,5,5301,岩下巧斗,23,群馬,51,B1,5.31,32.14,3.53,10.53,0,60,43.04,69,39.06,342,高,低,勝負,"3連単フォーメーション 1-{2,6}-{2,3,4,6}（6点）"
2026-08-06,11,予選特別A戦,1800,19:58,6,4644,山田亮太,47,東京,52,A1,6.63,47.50,6.60,40.00,0,50,22.37,77,30.77,4 16,高,低,勝負,"3連単フォーメーション 1-{2,6}-{2,3,4,6}（6点）"
2026-08-06,12,予選特別A戦,1800,20:30,1,5298,水谷理人,24,香川,51,A1,7.40,58.43,5.18,28.57,0,85,35.29,21,34.29,364,高,高,標準,"3連単フォーメーション 1-{4,5}-{4,5,6}（4点） ＋ 3連複 1=4=5 1点（対抗の1着を押さえ）"
2026-08-06,12,予選特別A戦,1800,20:30,2,4231,鈴木裕隆,43,愛知,56,B1,5.41,32.76,4.67,25.93,0,16,32.91,60,28.77,212,高,高,標準,"3連単フォーメーション 1-{4,5}-{4,5,6}（4点） ＋ 3連複 1=4=5 1点（対抗の1着を押さえ）"
2026-08-06,12,予選特別A戦,1800,20:30,3,4158,木場雄二,45,山口,57,B1,4.09,20.99,5.00,37.50,0,24,48.65,26,35.71,132,高,高,標準,"3連単フォーメーション 1-{4,5}-{4,5,6}（4点） ＋ 3連複 1=4=5 1点（対抗の1着を押さえ）"
2026-08-06,12,予選特別A戦,1800,20:30,4,4883,岡部大輝,30,東京,52,A2,6.20,44.68,6.25,46.43,0,66,26.67,32,33.33,411,高,高,標準,"3連単フォーメーション 1-{4,5}-{4,5,6}（4点） ＋ 3連複 1=4=5 1点（対抗の1着を押さえ）"
2026-08-06,12,予選特別A戦,1800,20:30,5,4120,柘植政浩,45,滋賀,52,A2,6.00,43.59,6.16,44.74,0,82,36.71,29,35.14,421,高,高,標準,"3連単フォーメーション 1-{4,5}-{4,5,6}（4点） ＋ 3連複 1=4=5 1点（対抗の1着を押さえ）"
2026-08-06,12,予選特別A戦,1800,20:30,6,3412,鈴木博,56,埼玉,53,A1,6.73,54.46,6.11,44.44,0,37,32.43,68,31.08,4 24,高,高,標準,"3連単フォーメーション 1-{4,5}-{4,5,6}（4点） ＋ 3連複 1=4=5 1点（対抗の1着を押さえ）"
